phi_R,phi_N,mean_R,mean_N,mean_R_s,mean_N_s,mean_Growth,q_R,q_N,q_R_s,q_N_s,q_Growth,Survive,Survive_bar,phi_R_bar,phi_N_bar,mean_R_bar,mean_N_bar,q_R_bar,q_N_bar,var_R,var_N,mean_Dominator,q_Dominator,power,power_bar,opti_f,opti_f_bar,lam_min,lam_min_cor,lam_min_ran,nu,nu_threshold,chi,dynamics,size,mu,epsilon,sample_size,K,M,S
0.99998875,0.9999762499999999,0.05000867582239604,0.47497457129234505,0.05000923842632833,0.474985852206335,-8.268077804289484e-07,0.0026001272173446412,0.24369629610855603,0.002600156469104918,0.24370208403305185,4.1081156307783866e-08,99.997625,0.21241318079394225,0.0010061676984976212,0.0021241318079394216,0.0004959393692003859,0.006787313591090531,5.1530821695500056e-05,0.7263047970707333,9.925955983514278e-05,0.018095452734209056,1.9499491467437895,3.8205353327416196,4.740264747588297,0.06753375635925382,0.9123083451705358,0.018900355520883032,0.9998531543504738,0.22280972493093135,0.2228096310636176,-0.9962669831827508,-0.9962669831827508,1.2499999999999996e-05,quadratic,100,1.0,8.026433522257175e-06,8000,1.0,100,100
0.99999375,0.99999,0.04999158182441596,0.4750727577885919,0.04999189427375517,0.47507750856367753,-3.570696919778202e-07,0.0025983938592944967,0.24121524878444484,0.002598410099357618,0.24121766096105438,1.5630560375104876e-08,99.999,0.0894371287553441,0.0005589820547209014,0.0008943712875534404,0.0004938534358160143,0.006259310423582307,5.0961142362412625e-05,0.49513969963953663,9.923560598722032e-05,0.015521123591586684,1.9501455243594135,3.8187062224388013,4.739698260921652,0.0673663219353647,0.9127188694639528,0.019124464632957916,0.9998507262397134,0.22333202313027345,0.22333184146794363,-1.0040323523081793,-1.0040323523081793,3.7499999999999997e-06,quadratic,100,1.0,8.90735463861044e-06,8000,1.0,100,100
0.99998875,0.9999762499999999,0.05000867577943593,0.4749745714905129,0.050009238383367745,0.4749858524045076,-8.26865092611378e-07,0.002600127215914349,0.24369649967089274,0.0026001564676746106,0.2437022876002233,4.108592291232615e-08,99.997625,0.21241318079394225,0.0010061676984976212,0.0021241318079394216,0.0004959396329913901,0.006787341570766492,5.153082235043126e-05,0.7263230120116887,9.925956270160752e-05,0.01809565610829637,1.9499491481040578,3.8205355430751373,4.740264743680157,0.06753376719268692,0.9123083452501353,0.01890035558138799,0.9998480864785831,0.22280972880586752,0.22280963827159705,-0.996267014798325,-0.996267014798325,1.25e-05,quadratic,100,1.0,9.884959046625586e-06,8000,1.0,100,100
0.99999375,0.99999,0.049991581692343495,0.4750727572620495,0.04999189414168189,0.47507750803712956,-3.570828988562805e-07,0.002598393844674928,0.24121536278150899,0.0025984100847379586,0.24121777495925828,1.56297297459331e-08,99.999,0.0894371287553441,0.0005589820547209014,0.0008943712875534404,0.000493853414273082,0.006259331320672618,5.0961136359759756e-05,0.4951499895542164,9.923560457267493e-05,0.015521238088942771,1.9501455253409388,3.81870634056355,4.739698250260267,0.06736631920392534,0.9127188696917999,0.019124464593998167,0.9998451025546804,0.22333200288890848,0.2233318202848816,-1.0040323903791597,-1.0040323903791597,3.7500000000000005e-06,quadratic,100,1.0,1.0969857978923841e-05,8000,1.0,100,100
0.99998875,0.9999762499999999,0.05000867572654345,0.47497457173204777,0.05000923833047468,0.47498585264604826,-8.269356473032565e-07,0.0026001272141960045,0.24369674980459904,0.0026001564659562473,0.24370253773987052,4.109181046911374e-08,99.997625,0.21241318079394225,0.0010061676984976212,0.0021241318079394216,0.000495939957835054,0.006787375889635764,5.153082312073043e-05,0.7263453940450203,9.925956627342827e-05,0.018095906012556853,1.9499491497747166,3.820535801524504,4.740264738860353,0.06753378055290757,0.912308345348178,0.018900355655893,0.9998418451601487,0.2228097335456892,0.22280964711445544,-0.9962670537281217,-0.9962670537281217,1.25e-05,quadratic,100,1.0,1.217382727739662e-05,8000,1.0,100,100
0.99999375,0.99999,0.04999158152969629,0.4750727566130688,0.049991893979033704,0.4750775073881422,-3.5709915375051395e-07,0.00259839382670415,0.24121550311801565,0.0025984100667670717,0.24121791529716816,1.5628709963698587e-08,99.999,0.0894371287553441,0.0005589820547209014,0.0008943712875534404,0.0004938533878031866,0.006259357044467055,5.096112897615802e-05,0.49516265681553684,9.923560286387888e-05,0.015521379042075532,1.950145526549261,3.8187064859788307,4.739698237127325,0.06736631584496554,0.9127188699724296,0.019124464546023026,0.9998381767293928,0.22333197791450882,0.2233317941500824,-1.0040324372187572,-1.0040324372187572,3.7500000000000014e-06,quadratic,100,1.0,1.3509935211980278e-05,8000,1.0,100,100
0.99998875,0.9999762499999999,0.05000867566142654,0.47497457203057963,0.05000923826535703,0.474985852944587,-8.270224962982067e-07,0.00260012721212891,0.24369705811278553,0.00260015646388913,0.2437028460553793,4.109906986612136e-08,99.997625,0.21241318079394225,0.0010061676984976212,0.0021241318079394216,0.0004959403578536034,0.00678741824191532,5.153082405268539e-05,0.7263729812601668,9.925957071915503e-05,0.018096214037153266,1.9499491518350553,3.820536120084042,4.740264732927282,0.06753379699439929,0.91230834546894,0.018900355747634736,0.9998341586944126,0.2228097393217422,0.22280965795310456,-0.9962671016624537,-0.9962671016624537,1.2500000000000004e-05,quadratic,100,1.0,1.4992684327860471e-05,8000,1.0,100,100
0.99999375,0.99999,0.04999158132939821,0.475072755813032,0.049991893778734336,0.4750775065880978,-3.5711915723943946e-07,0.0025983938046237358,0.24121567586368237,0.002598410044686516,0.24121808804456274,1.5627458874937444e-08,99.999,0.0894371287553441,0.0005589820547209014,0.0008943712875534404,0.0004938533552971648,0.006259388706376114,5.0961119896477324e-05,0.49517824917308195,9.923560080990002e-05,0.015521552547893648,1.9501455280366502,3.8187066649721646,4.739698220949022,0.06736631171574221,0.9127188703180761,0.01912446448694794,0.9998296472666514,0.22333194708731605,0.22333176189281403,-1.0040324948331962,-1.0040324948331962,3.7499999999999992e-06,quadratic,100,1.0,1.6638168860761273e-05,8000,1.0,100,100
0.99998875,0.9999762499999999,0.0500086755812666,0.4749745723977834,0.050009238185196196,0.47498585331179954,-8.271293903776672e-07,0.002600127209669393,0.24369743787762155,0.0026001564614295852,0.24370322582923498,4.110803695454839e-08,99.997625,0.21241318079394225,0.0010061676984976212,0.0021241318079394216,0.0004959408504311607,0.006787470406016952,5.1530825147608854e-05,0.726406961949284,9.925957627702284e-05,0.018096593453164354,1.9499491543726166,3.8205365124700212,4.740264725613412,0.06753381725880234,0.9123083456176915,0.018900355860596584,0.9998246924740827,0.22280974634551345,0.2228096712229048,-0.9962671606813209,-0.9962671606813209,1.2499999999999997e-05,quadratic,100,1.0,1.8464249428955465e-05,8000,1.0,100,100
0.99999375,0.99999,0.049991581082736394,0.4750727548265565,0.049991893532070966,0.47507750560161227,-3.5714376943876634e-07,0.0025983937775087055,0.24121588847834177,0.0025984100175713153,0.2412183006613482,1.5625925410522968e-08,99.999,0.0894371287553441,0.0005589820547209014,0.0008943712875534404,0.0004938533154053902,0.006259427671914221,5.096110873500766e-05,0.49519743977739294,9.92355983568983e-05,0.015521766099848346,1.9501455298673485,3.818706885270369,4.739698201017926,0.06736630664177828,0.9127188707438131,0.01912446441420724,0.9998191428647154,0.22333190901599953,0.2233317220587977,-1.004032565680761,-1.004032565680761,3.7500000000000022e-06,quadratic,100,1.0,2.049074689815846e-05,8000,1.0,100,100
