Survive,Survive_bar,chi,dynamics,epsilon,lam_min,lam_min_cor,mean_N,mean_N_bar,mean_R,mean_R_bar,mu,nu,nu_threshold,opti_f,opti_f_bar,phi_N,phi_N_bar,phi_R,phi_R_bar,power,power_bar,q_N,q_N_bar,q_R,q_R_bar,size,var_N,var_R
42.843125,4.037296773136079,0.03650375000001309,quadratic,0.2848035868435805,0.006099114542584653,0.0024557229519451287,0.6977971293505082,0.013509607751351469,0.06084650613976368,0.0012207362657036644,0,332671918428.0848,-11.423919882470107,99.74702263733376,1.9990648890635427,0.42843125000000004,0.040372967731360794,0.46487625,0.0413035674722838,63.550072326244795,1.4492537409594655,2.331387233316154,0.4997187284228038,0.011861024705824709,0.001090884585719454,100,1.844466399586344,0.00815872739640841
37.901,3.7666230233459785,0.030703837979749137,quadratic,0.37649358067924715,0.007580540775158792,0.0024226594135955434,0.5405537806742979,0.010643348381311589,0.046542938351111396,0.0009598918392083485,0,1006772283307.8806,-12.742844014752283,100.04084675412484,2.0018584096913767,0.37901,0.03766623023345979,0.40959625000000005,0.03861993637925236,49.04528651161589,1.1489576916717479,1.4460083886979627,0.28410278660272237,0.008132620883139536,0.0008301851633982185,100,1.1538099988966857,0.00596637577278418
34.600875,3.5631550954701656,0.02510874998438483,quadratic,0.49770235643321137,0.009968482599536385,0.002691884406155535,0.4167067270282705,0.00837274249660279,0.03551339008155928,0.000751667504673216,0,1832209191894.729,-8.070515258977668,100.27043669494815,2.004018461439285,0.34600875000000003,0.03563155095470165,0.37097,0.0365069733064794,37.70437869737989,0.902370995302481,0.8886365959115151,0.1643102723529107,0.005360832682573211,0.0005997076379913664,100,0.7149920995609016,0.004099631807488218
32.502625,3.4221328304691796,0.020183772971653142,quadratic,0.6579332246575682,0.013546766633703564,0.002974322116750179,0.3198622717994447,0.006559576981378726,0.027049420752086648,0.0005829943930960205,0,-616887463905.1637,-5.620274998808898,100.44869057345099,2.0056784951312268,0.32502625,0.034221328304691795,0.34500250000000005,0.03548943495957635,28.88940575594614,0.7037747865920067,0.5384429402684431,0.09606441016160186,0.00340640986030288,0.00041087176927993006,100,0.43613106734774126,0.0026747386972794645
31.2765,3.3929777113915733,0.015806975871984645,quadratic,0.8697490026177834,0.019229325981815797,0.0035134504963648147,0.2446520397997317,0.005093310352052221,0.020573939404747374,0.0004513149448192786,0,-68166960644.85248,-6.500643006873631,100.58632800610506,2.0069649394727023,0.31276499999999996,0.03392977711391573,0.3283674999999999,0.0346628034606262,22.07304690958144,0.5443524990719778,0.3216236299898467,0.05634290708668215,0.0020961531767156724,0.0002664698666745885,100,0.26176900941167724,0.0016728661940854557
30.548625,3.3278199484610047,0.012239309827456702,quadratic,1.1497569953977356,0.028305802146012627,0.004277173541098978,0.18658773082450986,0.0039129166013220675,0.015631551577280016,0.000346828613195141,0,3356584006867.121,-4.2202943700579345,100.69209316697449,2.0079614134575134,0.30548625,0.03327819948461004,0.317515,0.03391864936874698,16.82665287476813,0.4185067298549682,0.1897416380229589,0.03289194054085042,0.001258870861937198,0.00016548300904448794,100,0.15492665672871916,0.0010145254572240328
30.12925,3.296368371025908,0.009544370528432568,quadratic,1.5199110829529332,0.04263443168400145,0.005173858293288367,0.14200737321988383,0.003000478143836287,0.011865657852309804,0.0002659184836059414,0,-10405290011650.521,-4.2919452263368445,100.77305337457388,2.0087300668984778,0.3012925,0.03296368371025908,0.31056875,0.033730016653383085,12.80442092338667,0.32014230398180654,0.11084816107523568,0.019017418933598925,0.0007433007306134116,9.997046864143083e-05,100,0.0906820670264243,0.0006025068943453303
29.907625,3.2857787295213594,0.007296131896005072,quadratic,2.009233002565046,0.06618915543454941,0.006322512642809687,0.10791464840667568,0.002294334617546504,0.009000743079533123,0.00020290430166235558,0,206492827058.28714,-2.0684112600900013,100.83484775520957,2.0093173957150454,0.29907624999999993,0.032857787295213596,0.30605875,0.03343469827047195,9.73015302623783,0.2439748299314871,0.0643471264944438,0.011065048379261113,0.0004342769261874192,5.90615485433386e-05,100,0.05270155515370737,0.00035326355020365584
29.79675,3.265109406666184,0.005726615052671655,quadratic,2.6560877829466896,0.10775224155259515,0.007998397742667161,0.08190754806360329,0.0017477375145309216,0.0068233291574864505,0.00015426530048624865,0,57501521614.001396,-0.5034887045372503,100.88191161258874,2.009766615335676,0.2979675,0.03265109406666184,0.30342125,0.033137328625547045,7.386070451709357,0.18549004574157263,0.03716192412623685,0.006397589451953498,0.00025207042181747013,3.4356953509714464e-05,100,0.030453077696445372,0.00020551260102606538
29.718,3.2749009145316137,0.004446419502285423,quadratic,3.5111917342151346,0.17385476767182728,0.010256675971516444,0.062120346545618856,0.0013294891131390297,0.005170195226663886,0.00011748737693356045,0,475114937366.67664,-0.2493514227551208,100.91769787858956,2.010109424768806,0.29717999999999994,0.03274900914531614,0.30138875000000004,0.033030423452288654,5.602077282199342,0.14080898459592048,0.021408944277456845,0.00367125292864238,0.00014566673011153777,1.9738726521329086e-05,100,0.017550006822509064,0.00011893581142971973
29.694375,3.2894860327070856,0.0033024847870182557,quadratic,4.641588833612782,0.2900734509919345,0.012879179603740099,0.047081167123823896,0.00100868728678843,0.003916164912487016,8.934403226654556e-05,0,-75677166884.72433,-0.13345794788278026,100.94487517686386,2.0103705215876437,0.29694375,0.03289486032707085,0.3000475,0.032996177714244415,4.2462978126645865,0.10678070155175277,0.01230560939125671,0.0021031638563721315,8.395764694405854e-05,1.1413418623375647e-05,100,0.010088973093515273,6.86212993222641e-05
29.634125,3.2521547448384123,0.002474984167194427,quadratic,6.135907273413176,0.4883506897691467,0.016663532630143627,0.035667090582915145,0.0007652467006294614,0.0029660443560510026,6.730845908414975e-05,0,-0.0750743616725945,-0.0750743616725945,100.98780007309652,2.002854209225102,0.29634125,0.03252154744838412,0.29864625,0.032753699957981844,3.2177601440145636,0.08100768364350207,0.007070516080281447,0.0012206406569998673,4.837269677468741e-05,6.559121567319229e-06,100,0.005798374729631572,3.9575277652625405e-05
29.625375,3.250350920958382,0.00189370029036738,quadratic,8.111308307896872,0.826311825282962,0.021544828611410907,0.02700906609043434,0.0005796838646181841,0.002245407934984104,5.0980421599138e-05,0,-301057252943.33075,-0.16775921625314816,101.0034372762286,2.003007019194021,0.29625375,0.032503509209583815,0.29802875,0.032622487235609426,2.43692909899684,0.061363698933531434,0.0040530172529259206,0.0006996713716617424,2.7790368328814765e-05,3.779736092313371e-06,100,0.00332352760184847,2.2748511534325186e-05
29.624875,3.243710257463666,0.0014296529968454257,quadratic,10.722672220103231,1.426835062863256,0.027966011752400776,0.020447225969575437,0.00043855931063654366,0.0016995498174020938,3.860087455207528e-05,0,-43130315641.53443,-0.032163517368222934,101.01528648390418,2.0031227904746753,0.29624874999999995,0.03243710257463665,0.2975675,0.03249512184544012,1.8450610117223214,0.04646596832080198,0.002322057916156401,0.00040007555832271944,1.5944487367784268e-05,2.1768259355371767e-06,100,0.0019039688663055208,1.3056017785952776e-05
29.611375,3.2494377374208914,0.0010996477101157525,quadratic,14.174741629268048,2.4248681573337834,0.03634788409348186,0.015476813182598442,0.00033229571231082255,0.001286216701738068,2.924058385881962e-05,0,-0.01817379995698396,-0.01817379995698396,101.0242615708472,2.003210468536555,0.29611375,0.032494377374208905,0.29714125,0.0325336756060163,1.396646815635002,0.0351760605277594,0.0013301081948447922,0.00022919000995742377,9.140991847837893e-06,1.249579447388616e-06,100,0.0010905764485557392,7.486638444007938e-06
