Survive,Survive_bar,chi,dynamics,epsilon,mean_N,mean_N_bar,mean_R,mean_R_bar,mu,nu,nu_threshold,opti_f,opti_f_bar,phi_N,phi_N_bar,phi_R,phi_R_bar,power,power_bar,q_N,q_N_bar,q_R,q_R_bar,size,var_N,var_R
68.45,2.836811590500857,NaN,quadratic,6.579332246575683e-05,4.615531171962064,0.04522619832362405,0.5564753535418953,0.007948928179133709,0.0,NaN,NaN,,,0.6845000000000001,0.028368115905008547,1.0,0.0,435.64249065870155,6.479597251224711,41.19273457942179,2.036248132491796,0.4369901035577974,0.020696771073074875,100,19.889606580068286,0.12732528445822006
69.05,2.3339880033967613,NaN,quadratic,8.111308307896872e-05,4.5665114846191734,0.05283315954439336,0.5577488355606052,0.0072405112593688925,0.0,NaN,NaN,,,0.6905,0.023339880033967593,1.0,0.0,433.9503488573854,4.713276018739838,40.17162954867679,1.6975230477281813,0.4339801662712738,0.025036026827147274,100,19.318602409517986,0.1228964027020628
68.5,2.7838821814150108,NaN,quadratic,0.0001,4.615527519728538,0.045228026263125574,0.556475516214106,0.007948787340515587,0.0,NaN,NaN,,,0.6850000000000002,0.027838821814150087,1.0,0.0,435.6421516564266,6.479807249108448,41.192634603106754,2.036580979178131,0.4369917066227218,0.020697540138279243,100,19.889540317735285,0.1273267064769661
69.1,2.3430749027719964,NaN,quadratic,0.0001232846739442066,4.566509401551122,0.05283230124660773,0.5577495871165418,0.0072407831667900035,0.0,NaN,NaN,,,0.6910000000000001,0.023430749027719945,1.0,0.0,433.9503113985631,4.7132662437679995,40.17189263717077,1.6974923118543706,0.43398185656912336,0.025037607440604653,100,19.318884522715983,0.12289725464045054
68.45,2.836811590500857,NaN,quadratic,0.0001519911082952933,4.615521946883142,0.04523081053183794,0.5564757603123291,0.007948571905634241,0.0,NaN,NaN,,,0.6845000000000001,0.028368115905008547,1.0,0.0,435.64163527420544,6.480126401571592,41.19248651030727,2.037080878832688,0.4369941369020566,0.02069870451753122,100,19.889443668147322,0.12732886508687175
69.1,2.3430749027719964,NaN,quadratic,0.0001873817422860385,4.5665062251496025,0.05283102004187996,0.5577507336932838,0.007241195415351216,0.0,NaN,NaN,,,0.6910000000000001,0.023430749027719945,1.0,0.0,433.9502532818209,4.713251851574903,40.17229790247322,1.6974527425852817,0.4339844378642581,0.025040009239852678,100,19.319318798143147,0.12289855692886177
68.5,2.7838821814150108,NaN,quadratic,0.00023101297000831605,4.6155134351923355,0.04523505521013079,0.5564761306269809,0.007948243034587497,0.0,NaN,NaN,,,0.6850000000000002,0.027838821814150087,1.0,0.0,435.640848686926,6.4806111925947985,41.1922707746192,2.037828268814689,0.43699782641519624,0.02070046569189988,100,19.88930650417825,0.12733214245761962
69.1,2.32163735324878,NaN,quadratic,0.0002848035868435802,4.566501383887242,0.052829113708056014,0.5577524722343394,0.007241827281195475,0.0,NaN,NaN,,,0.6910000000000001,0.02321637353248778,1.0,0.0,433.95016365900284,4.713230855371882,40.17292625880053,1.6974077972484551,0.4339883678217969,0.02504366424025283,100,19.31999136975644,0.12290054753827932
68.5,2.7838821814150108,NaN,quadratic,0.0003511191734215131,4.615500405863482,0.04524153621312285,0.5564766921882345,0.007947738160187432,0.0,NaN,NaN,,,0.6850000000000002,0.027838821814150087,1.0,0.0,435.6396494386054,6.481346470459151,41.191963098600496,2.0389333183893963,0.4370034243166198,0.020703119809287344,100,19.88911910207453,0.12733711536786074
69.05,2.3339880033967613,NaN,quadratic,0.0004328761281083057,4.566493998945893,0.052826302641869424,0.5577551152684823,0.007242787498277776,0.0,NaN,NaN,,,0.6905,0.023339880033967593,1.0,0.0,433.9500257610367,4.713201470570656,40.173909944290166,1.6973740510099624,0.4339943725692013,0.025049218762485077,100,19.321042501881315,0.12290360396104333
68.45,2.836811590500857,NaN,quadratic,0.0005336699231206312,4.6154803760103364,0.045251456898906854,0.5564775351995258,0.007946959336704036,0.0,NaN,NaN,,,0.6845000000000001,0.028368115905008547,1.0,0.0,435.63781665301474,6.482461237583138,41.19153868832582,2.0405407177760413,0.4370118963990556,0.0207070932204363,100,19.888879586989304,0.12734464921731609
69.1,2.32163735324878,NaN,quadratic,0.0006579332246575682,4.566482666939956,0.05282215163774593,0.5577591328647472,0.007244254206847471,0.0,NaN,NaN,,,0.6910000000000001,0.02321637353248778,1.0,0.0,433.9498122074241,4.713165733341015,40.1754679257087,1.6974012918997812,0.4340035669986053,0.025057667257660194,100,19.32270397824564,0.12290831670457061
68.45,2.836811590500857,NaN,quadratic,0.0008111308307896872,4.615449406359601,0.04526670013061047,0.5564787945367882,0.007945743624086203,0.0,NaN,NaN,,,0.6845000000000001,0.028368115905008547,1.0,0.0,435.63500712569356,6.484147114398408,41.190979921786976,2.042811601961525,0.43702469158137774,0.02071296729814201,100,19.88860669912178,0.12735604281226082
69.15,2.393219588754864,NaN,quadratic,0.001,4.566465045731996,0.05281586407193343,0.5577652815219353,0.007246538437361076,0.0,NaN,NaN,,,0.6915,0.023932195887548625,1.0,0.0,433.9494813710918,4.7131449333759,40.17796604440656,1.697613826152774,0.4340177539006307,0.025070570675033346,100,19.32536303051444,0.122915644629387
68.55,2.836811590500857,NaN,quadratic,0.0012328467394420659,4.615401110342588,0.045290231059457786,0.5564806503852153,0.007943809883972548,0.0,NaN,NaN,,,0.6855,0.028368115905008543,1.0,0.0,435.63067805636535,6.486684613223269,41.19027422419548,2.0458575869228524,0.43704394068497604,0.020721444605178954,100,19.88834681484388,0.1273732264318238
69.15,2.4140215409146624,NaN,quadratic,0.0015199110829529348,4.566436958335888,0.05280519958801216,0.5577744956339196,0.007249912614514153,0.0,NaN,NaN,,,0.6915,0.024140215409146605,1.0,0.0,433.9489956964624,4.713241526508159,40.181984222744624,1.698286779660623,0.434039424750174,0.0250900009031861,100,19.329637728288706,0.12292703677050067
68.45,2.81913107180209,NaN,quadratic,0.001873817422860385,4.615324896741446,0.04532663188253373,0.556483310353365,0.007940636469828143,0.0,NaN,NaN,,,0.6845,0.028191310718020876,1.0,0.0,435.6239485716286,6.490460982188,41.18931254362623,2.049582036630202,0.43707277301013203,0.020733144885955724,100,19.888088641144794,0.12739909830829257
69.2,2.3579652245103193,NaN,quadratic,0.0023101297000831605,4.566389481993871,0.05278341389695681,0.5577884966527562,0.0072550928582542145,0.0,NaN,NaN,,,0.692,0.023579652245103173,1.0,0.0,433.94831341262653,4.713800805275752,40.18826849343587,1.6999513011004987,0.4340729348356447,0.025119416357604694,100,19.336355592171618,0.12294492783750291
68.3,3.0182776545573144,NaN,quadratic,0.002848035868435802,4.615203821621413,0.04538278840223395,0.5564869430287711,0.007935262548198582,0.0,NaN,NaN,,,0.683,0.030182776545573123,1.0,0.0,435.6133697595104,6.495964374350433,41.18749795225892,2.0535823061390213,0.4371161340077018,0.020748228151300858,100,19.887391637150024,0.12743841624619498
69.05,2.246664193866097,NaN,quadratic,0.003511191734215131,4.56630772681961,0.052738992610371294,0.5578095118205937,0.00726284439285361,0.0,NaN,NaN,,,0.6905,0.02246664193866095,1.0,0.0,433.9473904919443,4.715241034605982,40.197707040332766,1.7036344707696487,0.43412444810775747,0.025163150869672142,100,19.346540784320293,0.12297299663022844
68.3,3.051229260478472,NaN,quadratic,0.004328761281083062,4.615017709836806,0.0454721760124662,0.5564917211778647,0.007926386365763555,0.0,NaN,NaN,,,0.683,0.030512292604784698,1.0,0.0,435.59677792575985,6.503940798536034,41.18386820896773,2.0582307423800925,0.4371838423757691,0.02076667823054294,100,19.885479746860373,0.12750080663626676
68.85,2.1041625412500813,NaN,quadratic,0.005336699231206312,4.566169033588541,0.05266800910638781,0.5578400332856286,0.0072734752557770425,0.0,NaN,NaN,,,0.6885000000000001,0.02104162541250079,1.0,0.0,433.9457478942021,4.717636658157858,40.2110678421367,1.7111528933090103,0.4342006702987398,0.025224567127566346,100,19.361168198833788,0.12301516756262859
68.25,3.1444395367060247,NaN,quadratic,0.006579332246575682,4.614746602699417,0.045632220018291224,0.5564975146855291,0.007913457324897415,0.0,NaN,NaN,,,0.6825,0.03144439536706022,1.0,0.0,435.5715663709067,6.516127148929827,41.18159419048191,2.0662984734899807,0.43729450952753224,0.02079011211573233,100,19.8857079833561,0.1276050256763616
68.95,2.132486811213612,NaN,quadratic,0.008111308307896872,4.565925374063265,0.05257651141137453,0.5578816591545824,0.00728693669584448,0.0,NaN,NaN,,,0.6895,0.021324868112136103,1.0,0.0,433.9421941110548,4.721094039730258,40.22616080622102,1.7260120792113307,0.4343017934909529,0.025304928350487563,100,19.378486284706252,0.1230698478698832
68.2,2.976575213227443,NaN,quadratic,0.01,4.614297816743419,0.04592147750315938,0.5564885332037248,0.007908706857174546,0.0,NaN,NaN,,,0.682,0.029765752132274413,1.0,0.0,435.5340563140715,6.536316295565295,41.17796361264182,2.080466202508625,0.4373880243450762,0.020792873148561482,100,19.88621927103873,0.12770853675784305
68.95,1.9098429254784277,NaN,quadratic,0.012328467394420659,4.565496762986932,0.05246847966057519,0.5579348187047632,0.007310038031471321,0.0,NaN,NaN,,,0.6894999999999999,0.019098429254784256,1.0,0.0,433.93463387932917,4.725507229416965,40.23189490110343,1.7521156864460703,0.43441309548098894,0.0254210548673683,100,19.388134208259274,0.12312183355787193
68.1,3.1606961258558215,NaN,quadratic,0.01519911082952933,4.6134597531510435,0.04649276355218148,0.5564508899219028,0.00792744339351838,0.0,NaN,NaN,,,0.6809999999999999,0.0316069612585582,1.0,0.0,435.47614308360653,6.569979839327877,41.1465811159552,2.111902938076485,0.4374018960844862,0.02078063037809641,100,19.86257022201071,0.1277643031896086
68.9,2.1656407827707715,NaN,quadratic,0.01873817422860383,4.564738354254465,0.05233931259545366,0.5579870612479304,0.00737814264406521,0.0,NaN,NaN,,,0.689,0.021656407827707693,1.0,0.0,433.9189668921984,4.733603605806191,40.19773253799653,1.7670652250779133,0.43448927680030475,0.0257053117694686,100,19.36089629519477,0.12313971628020311
68.1,2.7367864366808012,NaN,quadratic,0.02310129700083158,4.611868450236895,0.047429520904306514,0.556391882087038,0.007986794016278189,0.0,NaN,NaN,,,0.681,0.027367864366808,1.0,0.0,435.3813541212495,6.626273071590117,41.0760407984058,2.1409123816201165,0.43744942913463714,0.02085751613349208,100,19.80671019611534,0.12787750268228068
68.9,2.0712315177207983,NaN,quadratic,0.028480358684358047,4.563373093187973,0.0522006776723178,0.5580860393793562,0.00753556617281872,0.0,NaN,NaN,,,0.6890000000000001,0.020712315177207955,1.0,0.0,433.89686817213703,4.755366093535112,40.146785513168155,1.7282127431696857,0.43474354279635463,0.02631032529706201,100,19.322411525536186,0.12328351544621828
68.1,2.844292530665578,NaN,quadratic,0.03511191734215135,4.608729265087635,0.0490710283988984,0.5562855090784301,0.008203289286522267,0.0,NaN,NaN,,,0.681,0.028442925306655764,1.0,0.0,435.22678454463073,6.734640554802925,40.96492239784433,2.246117754192114,0.4374976126613156,0.02135491830688785,100,19.724536958969125,0.12804404505066747
67.85,2.1041625412500813,NaN,quadratic,0.043287612810830614,4.560683443944774,0.052675652722328,0.5582987607219267,0.007837809662510107,0.0,NaN,NaN,,,0.6784999999999999,0.021041625412500785,1.0,0.0,433.84935877256487,4.809599114599846,40.06836840479529,1.7863513890309923,0.4355776703366304,0.027615754225999992,100,19.26853492892332,0.1238801641129912
68.25,2.7179955849853767,NaN,quadratic,0.05336699231206313,4.603177629199402,0.05209622264679772,0.5561832575490027,0.008761810476109874,0.0,NaN,NaN,,,0.6825,0.027179955849853745,1.0,0.0,434.94779512787227,6.897138668231284,40.969414029323204,2.1814833273891328,0.4384467373308889,0.023291745383673238,100,19.780169743361373,0.1291069213530687
67.95,1.8296174463531985,NaN,quadratic,0.06579332246575682,4.556399784143101,0.05585765815574424,0.5584172304622865,0.008240070910543693,0.0,NaN,NaN,,,0.6795,0.018296174463531958,1.0,0.0,433.7417317245082,4.916731758175834,40.093851875869866,1.7951220830332257,0.43640529618276847,0.02915322680581549,100,19.333072882930566,0.12457549290559802
67.65,2.8857408061016154,NaN,quadratic,0.08111308307896872,4.593179519967381,0.05779979553747292,0.555774274436709,0.00926550834584536,0.0,NaN,NaN,,,0.6765000000000001,0.02885740806101613,1.0,0.0,434.44962040165564,7.20094971362361,40.972477903910104,2.1996195028469763,0.43920408845970704,0.0244315621853474,100,19.87517980126232,0.13031904433405675
68.1,2.0712315177207983,NaN,quadratic,0.1,4.546408697892303,0.06174713002658956,0.558750622989177,0.009001767464666216,0.0,NaN,NaN,,,0.6809999999999999,0.020712315177207948,1.0,0.0,433.48163264906964,5.144330453586732,40.24704706946099,1.904343174742876,0.4393842636574948,0.03178264686387651,100,19.577215021190206,0.1271820049667014
67.65,3.365635155509284,NaN,quadratic,0.12328467394420659,4.532503647024928,0.05023051533423407,0.5545875717663415,0.009436554210722016,0.0,NaN,NaN,,,0.6765,0.03365635155509283,1.0,0.0,430.0913134813562,5.682246878518765,39.63774725367428,1.5269274105240753,0.4344097103605358,0.02351860022492881,100,19.094157943380008,0.12684233560284877
67.55,2.9064583258667245,NaN,quadratic,0.1519911082952933,4.5520352353056275,0.04843218343001764,0.5595400216391893,0.008133778333288167,0.0,NaN,NaN,,,0.6755,0.02906458325866722,1.0,0.0,433.06694586114884,4.874768697244489,40.77028338202448,1.629022269354757,0.45128665404333085,0.027127651690235306,100,20.04925859856052,0.13820161822734645
67.5,2.0371548787463363,NaN,quadratic,0.1873817422860383,4.502563775264144,0.059304045583176666,0.5546646851417117,0.010739170059676308,0.0,NaN,NaN,,,0.675,0.020371548787463337,1.0,0.0,429.27804932557245,6.0726562794370045,39.600707814664375,1.7750905521431333,0.44289331526452846,0.029770181946355768,100,19.32762726434348,0.13524040232117426
66.1,3.448187929913333,NaN,quadratic,0.23101297000831628,4.510123610622108,0.04937856324938749,0.5591762309600766,0.008974697982321339,0.0,NaN,NaN,,,0.6610000000000001,0.03448187929913332,1.0,0.0,431.76217751759003,5.88191571005949,41.17778769146277,2.372368661413539,0.45964329097149276,0.027630445932388097,100,20.836572708371772,0.1469652337007758
66.65,2.706935536727833,NaN,quadratic,0.2848035868435805,4.447821730253658,0.06793106970025858,0.5545518409637094,0.012949071593148816,0.0,NaN,NaN,,,0.6665,0.027069355367278315,1.0,0.0,427.2921421632227,6.8963772571463835,39.93392184635502,1.9232982240231575,0.46108878925435515,0.04168367746785246,100,20.150803702238374,0.15356104493811593
65.7,3.241913015489466,NaN,quadratic,0.35111917342151344,4.450082189704122,0.06539517078523047,0.5588060700491871,0.01121433273264071,0.0,NaN,NaN,,,0.6570000000000003,0.03241913015489465,1.0,0.0,429.04691435527974,7.308814511349914,42.12902494120243,2.290667185089883,0.4804482107871798,0.03968687475512995,100,22.325793446080596,0.16818398686336275
64.0,2.4289915602982237,NaN,quadratic,0.43287612810830617,4.371437030430641,0.07805255283869746,0.5537662932130943,0.015448288871226415,0.0,NaN,NaN,,,0.64,0.024289915602982257,1.0,0.0,423.50164540009126,8.362871517319347,41.68801160306073,1.987336041439506,0.493210272955115,0.053768451507333524,100,22.578549892040463,0.18655316545614423
62.5,2.6172504656604803,NaN,quadratic,0.5336699231206312,4.3630916916656215,0.09480769644586656,0.5586387059992467,0.01586996668530928,0.0,NaN,NaN,,,0.6250000000000001,0.02617250465660481,1.0,0.0,424.48699659878855,9.795986593709666,43.983659107630515,3.222119271346287,0.5211045616276384,0.06413403123290062,100,24.947089997748936,0.20902735778712564
61.15,2.4954959426935557,NaN,quadratic,0.6579332246575682,4.288313916370503,0.10582597429004903,0.5527854459869964,0.019902308266082233,0.0,NaN,NaN,,,0.6115,0.024954959426935572,1.0,0.0,417.5875922724461,10.900189181548273,43.92411774170853,3.15195745052496,0.5412578840973389,0.06738086836159064,100,25.534481496371612,0.2356861348022963
58.65,3.1980462785894765,NaN,quadratic,0.8111308307896873,4.260632073323534,0.16438904329840948,0.5575622386274358,0.023391852197724824,0.0,NaN,NaN,,,0.5864999999999999,0.03198046278589475,1.0,0.0,417.85169142951327,15.52656910217039,46.74353155524429,4.6926339218566815,0.5792651567474026,0.08906111185379126,100,28.59054589101109,0.26838950680416496
59.2,3.57211421989835,NaN,quadratic,1.0,4.172405720573306,0.17235639541052436,0.5524870780832757,0.029957581304120438,0.0,NaN,NaN,,,0.5919999999999999,0.0357211421989835,1.0,0.0,409.90275840298784,17.264932276548794,45.9318273973834,5.124867175278007,0.6128963612474145,0.10328983871934473,100,28.522857900310548,0.30765438979841897
47.9,20.319694879598956,NaN,quadratic,1.232846739442066,3.5333966551453093,1.5064501172351494,0.47625905490979387,0.20330850723700977,0.0,NaN,NaN,,,0.479,0.20319694879598957,0.85,0.3570714214271425,349.44474009925415,148.7716710249198,41.57668736657441,18.31692467498099,0.5675540091170513,0.2682260691427646,100,29.091795443982353,0.34073132173348125
55.1,4.559605246071199,NaN,quadratic,1.5199110829529332,4.044487446474132,0.24910868621327853,0.5529744246466141,0.04456015650087476,0.0,NaN,NaN,,,0.551,0.04559605246071198,1.0,0.0,400.25949673745845,25.186380560963254,47.096472078753735,8.038970386452787,0.7206395460164324,0.17594950287508876,100,30.73859337406689,0.41485883170317855
37.3,24.783260479605985,NaN,quadratic,1.873817422860383,2.8800229771288377,1.9267417327256915,0.3990930259545838,0.26641715127981314,0.0,NaN,NaN,,,0.373,0.24783260479605987,0.7,0.45825756949558394,286.0101170803491,191.2216808443644,35.38558422939239,24.803758137677388,0.5519890724909483,0.39128688912865417,100,27.09105188060234,0.3927138291253622
51.85,3.6779749863205975,NaN,quadratic,2.310129700083163,3.944433648143107,0.3661391849679785,0.5602526039403443,0.06706325977637946,0.0,NaN,NaN,,,0.5185,0.03677974986320598,1.0,0.0,392.23028539457613,36.83977377662224,48.05735841334422,11.0130515576496,0.8787460745354567,0.27936711374443635,100,32.49880160874068,0.5648630943135206
31.15,25.6910003697793,NaN,quadratic,2.848035868435805,2.528900183775472,2.136706568059341,0.36641050661348756,0.31081480166163,0.0,NaN,NaN,,,0.3115,0.256910003697793,0.6,0.48989794855663565,252.2432619710262,213.01138312161532,33.344486000974946,30.478650658231917,0.6481697488806796,0.6268719717310116,100,26.94914986147533,0.513913089523927
40.7,20.57206844242941,NaN,quadratic,3.5111917342151346,3.132468803370853,1.659311998056229,0.4487042872727006,0.24699384828796628,0.0,NaN,NaN,,,0.40700000000000003,0.20572068442429411,0.8,0.4,311.9997288671993,165.45696486534493,39.37201114434191,24.977075869209322,0.7604379330177216,0.5787120301798141,100,29.559650340250283,0.5591023956008193
32.55,27.923959246496548,NaN,quadratic,4.328761281083062,2.3730638164361957,2.1046314677766707,0.5569987151425813,0.8530591180236968,0.0,NaN,NaN,,,0.3255,0.2792395924649655,0.5805,0.4789412803256784,237.84776716224124,211.83514585633054,32.46688232062792,33.15958157931209,4.139844334045856,14.045181996375367,100,26.835450443749192,3.8295967653753697
27.6,25.074688432760237,NaN,quadratic,5.336699231206313,2.024991315186106,1.904437817095689,0.28479151129739805,0.2746158965058275,0.0,NaN,NaN,,,0.27599999999999997,0.2507468843276024,0.55,0.4974937185533099,201.72419395171238,189.86170548036148,23.629080739978388,24.03893732864056,0.45890148807067016,0.5240468906216483,100,19.52849091339923,0.37779528316361416
34.15,34.1500732063637,NaN,quadratic,6.5793322465756825,1.522605583993699,1.6879461194419272,0.7163717109839627,1.1902194418544005,0.0,NaN,NaN,,,0.3415,0.34150073206363696,0.48149999999999993,0.4577037797528004,151.92432970919057,168.89819486043802,16.0882777626934,19.750107172687336,6.286541611898658,14.94333648702941,100,13.769949998284607,5.773353183600568
19.95,24.56313294349888,NaN,quadratic,8.111308307896872,1.500582543439366,1.967467024861145,0.21519125004177936,0.29262733076749486,0.0,NaN,NaN,,,0.1995,0.2456313294349888,0.4,0.48989794855663565,149.16287243642955,195.65475618816723,18.895009849750952,28.173728582081704,0.3954708142884715,0.6787268312200877,100,16.643261880075997,0.34916354019392787
12.2,21.2452347598232,NaN,quadratic,10.0,0.8131928169660229,1.471058230271607,0.11123057937270883,0.19951042185249437,0.0,NaN,NaN,,,0.122,0.21245234759823203,0.25,0.4330127018922193,81.17211437068022,147.02358918904216,8.857245745570106,18.1332167010804,0.1569981164437405,0.30014864796990054,100,8.19596318800497,0.14462587465615204
