Survive,Survive_bar,chi,dynamics,epsilon,lam_min,lam_min_cor,lam_min_ran,mean_N,mean_N_bar,mean_R,mean_R_bar,mu,nu,nu_threshold,opti_f,opti_f_bar,phi_N,phi_N_bar,phi_R,phi_R_bar,power,power_bar,q_N,q_N_bar,q_R,q_R_bar,size,var_N,var_R
100.0,0.0,3.669033197238812e-19,quadratic,0.017475284000076828,0.9528060218119035,6.426835256629203,6.426863456532277,8.999670097665355,0.10170829719069,1.0000735980609265,0.010140988115199662,0,-1.0003099948896372,-1.0003099948896372,82.01528909174606,1.815543626712261,1.0,0.0,1.0,0.0,899.0545204313739,12.894492000529828,82.03173271548184,1.83637720672369,1.0104591887538956,0.020356697889296588,100,1.0376708486698962,0.010311987215367914
100.0,0.0,4.628477823960287e-19,quadratic,0.022051307399030457,0.9406857886514882,6.398690033795804,6.3984126170076046,8.999454230118548,0.10232479394566288,1.000070538391316,0.010227859316406135,0,-1.00049428670523,-1.00049428670523,82.0155424723949,1.8156272504300826,1.0,0.0,1.0,0.0,899.0330698452448,12.94082090335616,82.04294371022854,1.8479149340027146,1.0106348218405448,0.02053741092480213,100,1.0527672702299022,0.010493740082248307
100.0,0.0,-2.2398826898803715e-19,quadratic,0.02782559402207126,0.925531788652459,6.354714809675015,6.353973124938145,8.999127097085674,0.1032890758958891,1.0000673370243809,0.010366185002738034,0,-1.0007880296718348,-1.0007880296718348,82.01591087567087,1.8157862871953498,1.0,0.0,1.0,0.0,899.0004752574254,13.014335454288998,82.06108428456322,1.8659791605517182,1.0109183133092745,0.02082483473209254,100,1.0767957750615804,0.010783634726237806
100.0,0.0,1.3667633648230034e-19,quadratic,0.03511191734215127,0.9066316456580032,6.286469924180246,6.285043125099577,8.998626974259157,0.10479428032338335,1.000064348608024,0.01058463936598175,0,-1.0012563103471765,-1.0012563103471765,82.01645340569767,1.8160722312179918,1.0,0.0,1.0,0.0,898.9505283950323,13.130670310025861,82.0903433280524,1.8942134071548256,1.011374725073487,0.021278653544823844,100,1.1150559061878906,0.01124602371669563
100.0,0.0,-4.564632717485404e-19,quadratic,0.044306214575838776,0.8831341386076211,6.181593072876507,6.1792785419602785,8.997856414587273,0.10713332240749045,1.0000622546659728,0.010926015029411384,0,-1.0020031146324173,-1.0020031146324173,82.01726204978742,1.8165689688194124,1.0,0.0,1.0,0.0,898.8734209028003,13.314024184158214,82.13742670381653,1.9381715948598914,1.0121082377255692,0.021988464212483513,100,1.1760066462871956,0.011983724517980297
100.0,0.0,-7.067662040676313e-19,quadratic,0.05590810182512223,0.854040153659911,6.023567333089438,6.02030659617643,8.996660910358992,0.11074035888447539,1.0000622910706851,0.011452127702789687,0,-1.0031948943627556,-1.0031948943627556,82.01848096679979,1.8174126490118716,1.0,0.0,1.0,0.0,898.7535923247125,13.601278112283513,82.21307898402623,2.0061563963562743,1.0132859023100385,0.02308505512742782,100,1.2731714480447354,0.013161316288490748
100.0,0.0,3.8722524826190403e-19,quadratic,0.07054802310718646,0.8182065143351431,5.7918848769096165,5.787661970852913,8.994794248269184,0.1162385781037281,1.0000666245240426,0.012248595943377143,0,-1.0050989085535897,-1.0050989085535897,82.02033772006664,1.8188238244859656,1.0,0.0,1.0,0.0,898.5662358854154,14.047393916012574,82.33454825603619,2.1102614855048727,1.0151762859713827,0.024752969972320064,100,1.4282246873397928,0.01504303248447017
100.0,0.0,4.850778688093406e-19,quadratic,0.08902150854450393,0.7743740599595801,5.462543537283593,5.456911577583764,8.99186152113906,0.12448622981507076,1.0000789787881141,0.01342844692630061,0,-1.0081463747421624,-1.0081463747421624,82.0231945617833,1.8211597905917227,1.0,0.0,1.0,0.0,898.2715508631381,14.731767016523102,82.5296165190371,2.267572975446105,1.018213116173301,0.027243983837386552,100,1.6760429036958684,0.018055152359423718
100.0,0.0,-8.773983592468153e-19,quadratic,0.11233240329780265,0.7212380593393583,5.0099078249065325,5.002929976833135,8.987223569758294,0.13661085349573437,1.0001056853732468,0.015134505575934735,0,-1.0130384798863654,-1.0130384798863654,82.02763445318149,1.8250007976945533,1.0,0.0,1.0,0.0,897.8051054176309,15.764606641222588,82.84328954579269,2.501567263269309,1.0231020734679412,0.030895094956857955,100,2.0731020529736717,0.02289069155204941
100.0,0.0,-5.083071314556735e-19,quadratic,0.14174741629268048,0.6575883319534911,4.406995241652811,4.399539753098321,8.979831857940104,0.15403132162058208,1.0001574885248046,0.01754333171862125,0,-1.0209295490443782,-1.0209295490443782,82.0346097338041,1.831294650846627,1.0,0.0,1.0,0.0,897.0611847889179,17.29221877182102,83.34915648014179,2.8441723497175935,1.031005193148005,0.03616467976391539,100,2.7117762832657784,0.03069019129576052
99.999875,0.011179641094418012,1.2499999999998582e-06,quadratic,0.1788649529057435,0.5825590026458117,3.629006373534953,3.622185097075072,8.96793055267921,0.17849280671544882,1.0002525931848132,0.020877170303476442,0,-1.0337558704600889,-1.0337558704600889,82.04571034769734,1.8416060825073706,0.9999987499999999,0.00011179641094418023,1.0,0.0,895.8627485594895,19.501460456838544,84.16933979156484,3.3400072029725063,1.0438733076077638,0.04371856334018604,100,3.7455613938876016,0.043368057434820396
99.991,0.1211156472137271,5.124999999999963e-05,quadratic,0.22570197196339215,0.4947568066662374,2.648534650499709,2.6477306555568667,8.95016933157605,0.21250067063650493,1.0004422856212196,0.025586681881954853,0,3053100498163.447,-1.0634254765683595,82.06395814419415,1.8750766445505804,0.9999100000000001,0.0012111564721372721,0.9999562500000001,0.0007813999856027648,893.9390148256165,22.62174971010407,85.96253613378113,9.501571130197435,1.0652100601206487,0.05490734921244269,100,5.857005069896629,0.06432529326163862
99.751875,0.8234433704724327,0.0010887500000000005,quadratic,0.2848035868435799,0.37151346175613625,1.4630833999248933,1.4567767931924265,8.919086607287637,0.26000966003305576,1.000336829727729,0.03203735378422875,0,-911584686971.7594,-1.3027477714705342,82.04641920688292,1.9061974284206722,0.99751875,0.00823443370472433,0.9986025,0.005428811449111126,890.1432441993775,27.47154008089478,94.58319370206064,29.41638120680056,1.1008635667396054,0.0712050858526128,100,15.033087793762938,0.10018979382988161
98.044125,2.2452567747086305,0.007445930741342662,quadratic,0.3593813663804626,0.17008909160705385,0.44362169258980005,0.4230174087177052,8.856473549220965,0.3248679213927317,0.9974069166280574,0.04117473927714722,0,5307490668335.132,-3.3348028464868946,82.17229570243109,1.9347489013649681,0.98044125,0.022452567747086302,0.98784,0.015735609298657624,882.1542973226067,33.83020323433434,114.82502791706155,38.69742310049829,1.1603782682100716,0.09653232340951003,100,36.38790418901095,0.16555771087258309
92.753125,3.5178370818409146,0.022403749999998005,quadratic,0.4534878508128582,0.024184730761374344,0.07457256211192782,0.054083041126915705,8.709633576589642,0.4071798496277218,0.9888861995333955,0.05374463959377999,0,-2674723319196.2686,-8.736150480327682,82.43345339084271,2.089851764175256,0.92753125,0.03517837081840913,0.9498649999999998,0.027644742266839804,865.5720799345452,41.886342747388916,135.63652909390223,33.80820992466064,1.256875205796254,0.13893381928837475,100,59.77881205544455,0.27897929016865153
84.728625,3.80939373252162,0.03731625000000055,quadratic,0.572236765935022,0.006872262668383113,0.029368314650051217,0.0182880892737801,8.492639260929984,0.5149016577585557,0.9807592642765067,0.07105567873310212,0,-268052302842.98697,-12.600150830680304,82.70431391048665,2.208599688736642,0.8472862499999999,0.0380939373252162,0.8845762500000001,0.03264996839106434,843.4976163239223,52.55994601871779,144.80437252037996,27.571048184600752,1.409585144832778,0.21219336573269704,100,72.67945090409056,0.4476964103685833
75.75,3.8,0.04757999999999969,quadratic,0.7220809018385457,0.0071822417821258994,0.021154085710081136,0.01459891497470411,8.252721973768454,0.6364277293835556,0.9773248057768735,0.09452864521472848,0,-548380111127.30975,-7.801615781702728,82.95405257147684,2.4117619890089195,0.7575,0.03800000000000001,0.8050675000000002,0.03502563980500569,819.5739980718974,64.07956771138106,151.1865418092005,27.263173786210665,1.6259212851782765,0.334179154858818,100,83.0791218328798,0.6707575091914729
