phi_R,phi_N,mean_R,mean_N,mean_R_s,mean_N_s,mean_Growth,q_R,q_N,q_R_s,q_N_s,q_Growth,Survive,Survive_bar,phi_R_bar,phi_N_bar,mean_R_bar,mean_N_bar,q_R_bar,q_N_bar,var_R,var_N,mean_Dominator,q_Dominator,power,power_bar,opti_f,opti_f_bar,lam_min,lam_min_cor,lam_min_ran,nu,nu_threshold,chi,dynamics,size,mu,epsilon,sample_size,K,M,S
0.21534125,0.10001000000000002,0.0076900397616736105,0.09960120616450514,0.035710946052712196,0.9959124703980119,-0.015420352872266362,0.00040793830903678807,0.0994614513155906,0.0018943807052145749,0.9945150616497418,0.00035234887062352135,10.001,0.03160696125855822,0.028947513683173207,0.0003160696125855819,0.00016904196867817132,0.0014888322712343835,4.686928712683328e-05,0.003004322585360424,0.000348801597500667,0.08954105104616635,2.0956132810265022,4.394216059113805,0.8423396194415249,0.022066023336203645,0.9927349118260756,0.019945341168253937,1.0604807457043917,1.0566331377759708,1.0243943501693367,-541117.1412909372,-0.05561320895021245,0.11533125,quadratic,100,1.0,1.3509935211980278e-05,8000,1.0,100,100
0.21615,0.10001250000000002,0.007692171208601611,0.09959312044782348,0.03558719041684761,0.9958067286371551,-0.015379138625401884,0.0004069389461262924,0.09944861216550212,0.001882669193274543,0.9943618264267178,0.0003507756419467399,10.00125,0.035333235062756436,0.028735909590615012,0.0003533323506275641,0.00016814828895596323,0.0014597488553966303,4.648060395009453e-05,0.002945260233729487,0.00034776944822385283,0.08952982252496744,2.095524319183694,4.393874078448745,0.842514275491535,0.02170759127756254,0.9928108491393585,0.0197767452708507,1.0591519046343656,1.0569652929378395,1.0228900506966725,-1115863.359560387,-0.05539434961298912,0.11613749999999991,quadratic,100,1.0,1.4992684327860471e-05,8000,1.0,100,100
0.21550625,0.10000500000000002,0.007691720660607889,0.09960749664060067,0.03569140412683107,0.996025165147749,-0.015404090972124205,0.00040738027098743686,0.09947836555539763,0.0018903408647658105,0.9947339188580331,0.0003522245527206861,10.0005,0.022355088906108156,0.028494187318425138,0.00022355088906108141,0.00016887456613819138,0.0014713857999263864,4.631209004226765e-05,0.002970998573932315,0.0003482177042666146,0.08955671216839035,2.095682457463508,4.394548744848487,0.8425631620850853,0.021644596654888645,0.9925098097260606,0.019703337757325058,1.0560550521857197,1.0543744021148023,1.0199810887344605,-175038.46233553303,-0.05549358018651712,0.11550125000000001,quadratic,100,1.0,1.6638168860761273e-05,8000,1.0,100,100
0.21615625,0.10001875000000002,0.007694214824120862,0.09956599488678816,0.03559561578312381,0.9954732976245769,-0.015359661074951991,0.00040704822121205244,0.09939228186150816,0.0018831202947499888,0.9937364930226399,0.00035029024337511385,10.001875,0.04326065620168053,0.02875392296604935,0.00043260656201680515,0.00016937363696999385,0.0014579011591161282,4.7063451254413576e-05,0.002940243204321269,0.0003478472794523312,0.08947889452371223,2.095225931058428,4.3926004220806485,0.8424904859710635,0.021839717924136415,0.9926493360328791,0.019788836727795037,1.0545738135508105,1.0519365225644124,1.0188154687552602,-1019749.2215193264,-0.05542140321323419,0.11613750000000002,quadratic,100,1.0,1.8464249428955465e-05,8000,1.0,100,100
0.2157125,0.10001500000000002,0.00769229376391712,0.0996084425999126,0.03565993516331747,0.995935035743765,-0.015393941149844312,0.00040738981145686755,0.09947968882530173,0.001888577673787414,0.9946476910993527,0.00035158658903467697,10.0015,0.03870077518603471,0.029125887862003454,0.00038700775186034685,0.00017031067740226147,0.0014719044178462357,4.6388590104278535e-05,0.0029696742239237036,0.00034821842810646935,0.08955784698812164,2.0956928854609553,4.394586871102626,0.8426414174253176,0.02189955164272362,0.992894267139231,0.019712530284282465,1.0589334173606695,1.0558248022428034,1.0236624469064968,-371704.89883329027,-0.055527985391197666,0.11569749999999994,quadratic,100,1.0,2.049074689815846e-05,8000,1.0,100,100
0.21626875,0.10001000000000002,0.0076926897695721265,0.09959434128304011,0.035570047774225955,0.9958438284475557,-0.015378168530879727,0.0004067343970887305,0.09945073443852993,0.0018806896377249636,0.9944079035949399,0.0003507951049223898,10.001,0.03160696125855822,0.02888278507065238,0.00031606961258558196,0.00016764440773697623,0.0014732920824810385,4.636633253691445e-05,0.0029719164256826816,0.00034755692119785086,0.08953170162292727,2.0955377489873874,4.393928103501124,0.842573884727232,0.021689929145785117,0.9929370052208051,0.01989046891371329,1.0604459348631636,1.0583685903880542,1.0244083763867329,-419950.1963576987,-0.05533744252493438,0.11625875000000002,quadratic,100,1.0,2.2739657523579275e-05,8000,1.0,100,100
0.21567375000000003,0.10001625000000001,0.007691597137783168,0.09959035259877161,0.03566311216725804,0.9957417179585476,-0.015400157801549063,0.0004074977450664876,0.0994398449542169,0.001889417442162004,0.9942368860481859,0.00035161214756629513,10.001625,0.043270768135081676,0.02909761263295496,0.0004327076813508166,0.00016902800797544636,0.001479396596212143,4.670240499513232e-05,0.002985676474077564,0.0003483370785365334,0.08952160662346924,2.0954938965383034,4.3937152480244475,0.8424100302102959,0.02207107486573937,0.9926855629184972,0.019938081668714663,1.0610126978471985,1.0574190559234002,1.0249905543627587,-254772.9295709176,-0.05554052212131056,0.11565749999999995,quadratic,100,1.0,2.523539170434766e-05,8000,1.0,100,100
0.2161325,0.10001750000000001,0.007694214836899088,0.09956599487023936,0.03559952731263965,0.9954857386981215,-0.015359660786229449,0.0004070482489551916,0.09939228186989195,0.001883327352226951,0.9937489126392075,0.00035029023197909295,10.00175,0.04179638142231933,0.02876008420971677,0.00041796381422319303,0.00016937361682043084,0.001457901729538341,4.7063495537031324e-05,0.002940244281081707,0.00034784730699883356,0.08947889453539142,2.0952259243713756,4.3926003945709455,0.8424904861671221,0.021839717534163406,0.9926493360015775,0.01978883643546685,1.0546954295046826,1.0520671967755548,1.018909974401871,-370535.3449030924,-0.055427854902507886,0.11611499999999995,quadratic,100,1.0,2.800503894183631e-05,8000,1.0,100,100
0.21561000000000002,0.10001000000000002,0.00769017427735369,0.0996126375804993,0.0356670575453536,0.9960267731276803,-0.015409587399905297,0.0004070138917159548,0.09948655583932785,0.0018877319777188192,0.9947660817850997,0.00035225082946295565,10.001,0.03160696125855822,0.028803261968047993,0.00031606961258558196,0.00016925201319171684,0.0014508992760330337,4.59049300706986e-05,0.0029275148685325354,0.00034787511129988244,0.08956387827358395,2.095739017260309,4.394764039192813,0.8424396389095675,0.02183014765352907,0.9927121791657562,0.019780441664953487,1.0591560510027849,1.0566299079297072,1.0239571652020478,-121576.88916122404,-0.05547954820404136,0.11560000000000002,quadratic,100,1.0,3.107866187782014e-05,8000,1.0,100,100
0.21628875000000003,0.10001375000000001,0.007692799160663401,0.09959067387844209,0.035567264412334924,0.9957698204341116,-0.015376706005120458,0.0004065020399352138,0.09944605449071488,0.0018794414408295115,0.994323825381159,0.00035092036663112754,10.001375,0.04028783159962819,0.028430865682168384,0.0004028783159962817,0.00016971987957955454,0.001485890054112581,4.5694110659743996e-05,0.0030006026448010387,0.0003473228810089103,0.08952775216715267,2.0954974049429715,4.393786051511324,0.842547423872355,0.021871971318751744,0.9928512103544995,0.02002687886119695,1.0571811511977318,1.0554843426481169,1.0213725599722,-151871.30594217486,-0.05531590304247787,0.11627499999999993,quadratic,100,1.0,3.44896226040576e-05,8000,1.0,100,100
0.215865,0.10001250000000002,0.0076911297581623034,0.09958574074178761,0.035629350557812994,0.9957329408002757,-0.015390238831770809,0.0004071482056186979,0.09943303186769353,0.0018861242240228743,0.9942060429215707,0.0003512708405753202,10.00125,0.03870965641800506,0.028886013484037562,0.00038709656418005036,0.00016856172977621582,0.0014711692665807595,4.644158307491529e-05,0.0029664607542101724,0.00034799472866180815,0.089515712108603,2.0954431469061463,4.393525775479114,0.8423183866807772,0.021911279442672835,0.9927708118303424,0.01992564510690643,1.056990359872137,1.0545944476758329,1.021214845028589,-111338.96179651382,-0.055450032870072906,0.11585250000000002,quadratic,100,1.0,3.827494478516315e-05,8000,1.0,100,100
0.21623250000000002,0.10001000000000002,0.007695305459836505,0.09956684898455632,0.03558810752239606,0.9955689329522682,-0.01537220256133274,0.0004070887795422016,0.09939460006378738,0.0018826438187700815,0.9938466159762762,0.0003502271108313655,10.001,0.03160696125855822,0.02896344150390281,0.00031606961258558196,0.00016869010819099936,0.0014746445351455134,4.6500610753306536e-05,0.0029744187546988767,0.00034787105342201207,0.08948104264707393,2.095235341495342,4.392647061171942,0.8426283843471897,0.021736731965423615,0.9926435492284063,0.01990788213970747,1.060239995744618,1.0569433349203532,1.0235715341240224,-61179.56076717293,-0.055347690199202465,0.11622249999999999,quadratic,100,1.0,4.247571552536894e-05,8000,1.0,100,100
0.21533625,0.10001125000000002,0.007689781378678692,0.0996153778097036,0.03571057533823818,0.9960417234031528,-0.015405934904797188,0.0004074364683834269,0.09949432989998161,0.0018920941940032258,0.994831380469513,0.0003519393045113216,10.001125,0.033522147529655676,0.02903423730593762,0.0003352214752965565,0.00016830190966975092,0.0014877690066876462,4.633877853548737e-05,0.003002542863547186,0.00034830373073155334,0.08957110640381162,2.0957691688329336,4.3949158409555835,0.8424376657465612,0.021859250897000786,0.9926813708129804,0.01969388167016887,1.0594884729721412,1.0565601787758327,1.0241067576592264,-49446.035519473844,-0.05556173528445984,0.11532500000000001,quadratic,100,1.0,4.7137531341167285e-05,8000,1.0,100,100
