Survive,Survive_bar,chi,dynamics,epsilon,lam_min,lam_min_cor,mean_N,mean_N_bar,mean_R,mean_R_bar,mu,nu,nu_threshold,opti_f,opti_f_bar,phi_N,phi_N_bar,phi_R,phi_R_bar,power,power_bar,q_N,q_N_bar,q_R,q_R_bar,size,var_N,var_R
0.304625,0.549161733,0.996954619,quadratic,3.05E-05,0.996632997,8.34445447,0.027405397,0.049604771,9.972714012,0.111048735,0,-0.003041005,-0.011533902,0.250380864,0.461333172,0.00304625,0.005491617,0.99999875,0.000111796,2.738558625,4.978698112,0.249702647,0.459220065,100.6973727,2.064342254,100,0.248951591,1.242347956
0.359625,0.604396277,0.996409102,quadratic,3.64E-05,0.995327103,8.334824025,0.032352623,0.054588301,9.967766786,0.113466871,0,-0.003586522,-0.011982038,0.295581753,0.507571425,0.00359625,0.006043963,0.99999875,0.000111796,3.234563323,5.480048091,0.294903536,0.505712207,100.6422517,2.081173042,100,0.293856844,1.285877029
0.426,0.655952742,0.995747155,quadratic,4.33E-05,0.99471831,8.332182764,0.038334688,0.059302108,9.961773301,0.115474927,0,-0.004247843,-0.012339266,0.350403022,0.551806818,0.00426,0.006559527,0.99999875,0.000111796,3.827738928,5.94451519,0.349620473,0.549988144,100.575567,2.092960637,100,0.348150925,1.338639644
0.506125,0.708493108,0.994945605,quadratic,5.15E-05,0.995945946,8.348909738,0.045643274,0.064198414,9.954440836,0.117341116,0,-0.005048143,-0.012702958,0.418045023,0.598743198,0.00506125,0.007084931,0.99999875,0.000111796,4.553407783,6.430643884,0.417034012,0.596453624,100.4934116,2.101214965,100,0.414950704,1.402519213
0.602,0.774174399,0.993985743,quadratic,6.14E-05,0.995947315,8.331078996,0.054218348,0.070010878,9.945775593,0.120749287,0,-0.006001751,-0.013282591,0.49670402,0.652960198,0.00602,0.007741744,0.99999625,0.000193613,5.409577972,7.015704495,0.494878809,0.649149521,100.3976292,2.124199021,100,0.491939179,1.479177032
0.72375,0.845686666,0.992766383,quadratic,7.31E-05,0.996927803,8.366668072,0.065209438,0.076593521,9.93471442,0.124736666,0,-0.007216733,-0.013968773,0.597738502,0.716187489,0.0072375,0.008456867,0.999995,0.000223551,6.511903443,7.673108546,0.595255836,0.710974557,100.2745482,2.152120233,100,0.591003566,1.575997582
0.85775,0.918158449,0.991431431,quadratic,8.70E-05,0.995215311,8.345571331,0.077311895,0.083207468,9.922480491,0.128785678,0,-0.008541667,-0.014747246,0.709827754,0.779767028,0.0085775,0.009181584,0.99999,0.00031607,7.715206523,8.327108199,0.706180868,0.773072685,100.1383929,2.180300387,100,0.700203739,1.682773783
1.019,0.992289776,0.989826011,quadratic,0.00010355,0.994895592,8.331542249,0.091803778,0.089855731,9.907885123,0.133224129,0,-0.010139567,-0.015738294,0.842805055,0.842100796,0.01019,0.009922898,0.99998625,0.000370555,9.16106743,8.999591524,0.838202062,0.834819915,99.97649836,2.212121409,100,0.829774129,1.810310751
1.21625,1.079808287,0.987863226,quadratic,0.000123285,0.994160584,8.301745182,0.109497102,0.097800962,9.889981214,0.138398479,0,-0.012086673,-0.016992428,1.006083653,0.919490574,0.0121625,0.010798083,0.9999775,0.000473808,10.92522735,9.795201676,0.999496981,0.909891725,99.77793657,2.247661782,100,0.987507366,1.96620816
1.434625,1.164678543,0.985685464,quadratic,0.00014678,0.994096812,8.262260912,0.129041416,0.105286692,9.870146813,0.144156601,0,-0.01424812,-0.018475788,1.186568335,0.991215145,0.01434625,0.011646785,0.999975,0.000499375,12.8789548,10.53832094,1.177164834,0.978437251,99.55837734,2.290270443,100,1.160513147,2.138579219
1.723,1.294129437,0.982786413,quadratic,0.000174753,0.994662785,8.21853973,0.154852661,0.116978712,9.841406678,0.153324228,0,-0.017114565,-0.020744455,1.424955009,1.102361553,0.01723,0.012941294,0.99996125,0.000621288,15.48929465,11.74387568,1.411394474,1.085966063,99.22158156,2.375104083,100,1.387415128,2.36829616
2.05275,1.414113658,0.979506839,quadratic,0.000208057,0.993524875,8.168987559,0.184442873,0.127612806,9.811212532,0.162488748,0,-0.020357636,-0.023315608,1.700453198,1.204315061,0.0205275,0.014141137,0.99995,0.000705337,18.43394057,12.80795281,1.681240625,1.184057598,98.88719046,2.450138088,100,1.647221452,2.627299107
2.4355,1.529326567,0.975682675,quadratic,0.000247708,0.991699068,8.110564479,0.218709515,0.137930208,9.776148638,0.171277822,0,-0.024126645,-0.026353108,2.020123478,1.306102419,0.024355,0.015293266,0.99992,0.000890842,21.84998359,13.8416081,1.993387314,1.279608295,98.49919932,2.520822271,100,1.945553462,2.926117122
2.892375,1.66299184,0.971163788,quadratic,0.000294915,0.988781808,8.044136468,0.259639988,0.149677831,9.733929815,0.181972513,0,-0.028563023,-0.030136136,2.406180123,1.426197556,0.02892375,0.016629918,0.99988625,0.001072176,25.9373667,15.02079969,2.367371033,1.389208147,98.03139502,2.608467266,100,2.29995811,3.28200537
3.43175,1.800858667,0.965774826,quadratic,0.000351119,0.985748922,7.950432773,0.307893961,0.162092307,9.683976423,0.193065,0,-0.033846721,-0.034847399,2.862285965,1.552770504,0.0343175,0.018008587,0.9998425,0.001255067,30.73724288,16.24316091,2.807488878,1.50495993,97.47929166,2.699782797,100,2.712690187,3.6998923
4.057,1.940167776,0.959521993,quadratic,0.000418034,0.980978287,7.839801886,0.36369861,0.174551211,9.625675434,0.205732859,0,-0.0399358,-0.040523091,3.394479309,1.686329096,0.04057,0.019401678,0.99975625,0.001566233,36.30080408,17.4841317,3.316193572,1.62143417,96.8358271,2.810746276,100,3.183916893,4.18219953
4.801375,2.094975682,0.952156586,quadratic,0.000497702,0.973261624,7.708371988,0.430373133,0.188229808,9.555618825,0.219004922,0,-0.047083974,-0.047393697,4.03771182,1.836244166,0.04801375,0.020949757,0.99965,0.001878164,42.9470509,18.88066982,3.927813183,1.750939604,96.05966966,2.924394147,100,3.742592149,4.749818538
5.6515,2.263580736,0.943675081,quadratic,0.000592553,0.962484966,7.534457772,0.506309262,0.203316537,9.474666752,0.234041835,0,-0.05524617,-0.055418344,4.782024083,2.004406948,0.056515,0.022635807,0.999465,0.002315983,50.50108327,20.37645795,4.624736168,1.89510719,95.16427676,3.057389042,100,4.368387099,5.3949667
6.66,2.44354251,0.933817296,quadratic,0.00070548,0.945773136,7.320112935,0.595918417,0.218725209,9.378638924,0.250819619,0,-0.064691326,-0.064750988,5.664239571,2.178520446,0.0666,0.024435425,0.99924875,0.00277004,59.41307508,21.88398549,5.446447597,2.041854194,94.10382144,3.215467325,100,5.091328838,6.144953383
7.8185,2.605390134,0.922371829,quadratic,0.000839929,0.920403609,7.032121564,0.69807493,0.232609335,9.267789906,0.266278342,0,-0.075618142,-0.075628345,6.682726274,2.347268673,0.078185,0.026053901,0.99894,0.003324365,69.58014496,23.29242616,6.38286171,2.175361296,92.88199336,3.354681855,100,5.895553102,6.990063611
9.189625,2.795249069,0.908704555,quadratic,0.001,0.888310108,6.694799844,0.818674794,0.248856199,9.134890971,0.286231363,0,-0.088513721,-0.088513721,7.903866921,2.550253276,0.09189625,0.027952491,0.9984725,0.003970736,81.57152458,24.9009923,7.488265446,2.32921527,91.42102513,3.542279092,100,6.818037027,7.974792077
10.7605,2.992889866,0.89285859,quadratic,0.001190577,0.849231287,6.300508419,0.956391939,0.265362143,8.9798104,0.306173569,0,-0.103234429,-0.103234429,9.333172856,2.755190549,0.107605,0.029928899,0.9978175,0.004773541,95.27240995,26.57116248,8.753239788,2.482934784,89.7177015,3.72629592,100,7.838554248,9.080706681
12.545375,3.161675364,0.874640483,quadratic,0.001417474,0.806192932,5.891779946,1.113347313,0.279887161,8.797511053,0.3261368,0,-0.119803751,-0.119803751,11.01897253,2.971130305,0.12545375,0.031616754,0.99676125,0.005807151,110.8678466,27.99735934,10.19984172,2.626554419,87.71999311,3.913625903,100,8.960299484,10.32379237
14.603,3.342624867,0.853364396,quadratic,0.001687612,0.745095762,5.346464182,1.291761673,0.293779478,8.585053925,0.347117241,0,-0.138837296,-0.138837296,12.98458589,3.187135639,0.14603,0.033426249,0.9952525,0.007011508,128.560466,29.36977848,11.84229916,2.756733305,85.40052738,4.103343614,100,10.17365093,11.69737649
16.90025,3.518387406,0.828496153,quadratic,0.002009233,0.697307302,4.874983469,1.492696927,0.308772086,8.337248479,0.370619782,0,-0.160623815,-0.160623815,15.28566341,3.426079401,0.1690025,0.035183874,0.9932025,0.008363253,148.4869657,30.84032682,13.6981176,2.89818179,82.70091988,4.322310411,100,11.46997349,13.19120767
19.4005,3.675064591,0.800550206,quadratic,0.002392147,0.647707106,4.3640323,1.711330934,0.32202945,8.052795,0.39491133,0,-0.184561124,-0.184561124,17.93905134,3.677453417,0.194005,0.036750646,0.99025,0.010171652,170.1729709,32.20332052,15.72285677,3.026497155,79.61381186,4.548178797,100,12.7942032,14.76630454
22.10225,3.771477819,0.769187665,quadratic,0.002848036,0.599084051,3.874599604,1.9480977,0.33035003,7.727809061,0.416206246,0,-0.210810573,-0.210810573,20.98483381,3.907405463,0.2210225,0.037714778,0.98611875,0.012167514,193.5955521,33.05586103,17.92282473,3.113418902,76.09957777,4.741303275,100,14.12774008,16.38054488
25.0515,3.853517581,0.73460915,quadratic,0.003390807,0.538045039,3.252420728,2.202387346,0.333672812,7.353587264,0.434747087,0,-0.238775666,-0.238775666,24.50997183,4.137917104,0.250515,0.038535176,0.980375,0.014525301,218.7422563,33.41776596,20.2918558,3.152858025,72.07150568,4.893016108,100,15.44134578,17.99626002
28.123875,3.882432225,0.695748205,quadratic,0.004037017,0.470443962,2.609829585,2.46477181,0.332696249,6.937191246,0.448893978,0,-0.269059666,-0.269059666,28.45279013,4.310004033,0.28123875,0.038824322,0.97235125,0.017136485,244.6549539,33.2754894,22.74022417,3.152496404,67.61043344,5.007074683,100,16.66512409,19.48581105
31.241625,3.894386005,0.654397293,quadratic,0.004806381,0.407017529,1.973590827,2.73024348,0.332678464,6.469167132,0.468581239,0,-0.300246239,-0.300246239,32.91336598,4.546695775,0.31241625,0.03894386,0.96148625,0.020060622,270.837608,33.32136696,25.2207094,3.162698549,62.62620451,5.175193717,100,17.76647994,20.77608113
34.3445,3.899912787,0.608589127,quadratic,0.005722368,0.340807525,1.390097442,2.985645085,0.329065534,5.959633304,0.480930753,0,-0.333118971,-0.333118971,37.80252839,4.70562227,0.343445,0.038999128,0.94699125,0.023343306,295.9888401,32.99080209,27.60516472,3.142308721,57.23401746,5.271550587,100,18.69108815,21.71678834
37.4585,3.906696526,0.5586546,quadratic,0.006812921,0.276418294,0.877577731,3.231268256,0.322872702,5.395289888,0.486186057,0,-0.368060193,-0.368060193,43.25323033,4.814221252,0.374585,0.039066965,0.92790625,0.026469392,320.1847752,32.41994899,29.89116836,3.091473822,51.29939682,5.292066191,100,19.45007381,22.19024384
40.346875,3.86779042,0.506774798,quadratic,0.008111308,0.21926818,0.494574018,3.439726276,0.310900257,4.802088327,0.480142948,0,-1.01337E+11,-0.405879241,49.03309766,4.802080493,0.40346875,0.038677904,0.90414125,0.029520968,340.665478,31.31513143,31.80648228,2.994160642,45.10991541,5.187779725,100,19.97476542,22.04986311
42.985875,3.828044603,0.450577542,quadratic,0.009657139,0.168766559,0.245558343,3.609848518,0.304105202,4.180110364,0.474224684,0,-0.449276458,-0.449276458,55.14604322,4.807200979,0.42985875,0.038280446,0.8750875,0.032539089,357.3165038,30.68048823,33.32314976,2.947634331,38.66394933,5.090275695,100,20.29214344,21.19062668
45.2955,3.757316829,0.393019535,quadratic,0.01149757,0.133931203,0.118256834,3.72495865,0.289919053,3.544391283,0.451009779,0,-0.496307894,-0.496307894,61.44572143,4.655527322,0.452955,0.037573168,0.84022125,0.035391928,368.5037301,29.20038208,34.26657251,2.844771302,32.14052659,4.811971482,100,20.39125557,19.57781702
47.14225,3.726293727,0.334663166,quadratic,0.013688745,0.109847223,0.078795718,3.771030692,0.274950352,2.923411854,0.42674961,0,2.60984E+11,-0.557099049,67.67215355,4.47915567,0.4714225,0.037262937,0.80108125,0.037198366,372.812682,27.6835076,34.48764097,2.729993583,25.82791542,4.527336373,100,20.26696849,17.28157855
48.619,3.646345979,0.277177712,quadratic,0.016297508,0.087134169,0.053558886,3.744938385,0.260954639,2.331910157,0.386185234,0,-0.637913134,-0.637617737,73.6751354,4.149776942,0.48619,0.03646346,0.7588425,0.037709219,369.99083,26.22082462,33.91962089,2.662148326,19.88137059,4.079472428,100,19.89505738,14.44356561
