Survive,Survive_bar,chi,dynamics,epsilon,mean_N,mean_N_bar,mean_R,mean_R_bar,mu,nu,nu_threshold,opti_f,opti_f_bar,phi_N,phi_N_bar,phi_R,phi_R_bar,power,power_bar,q_N,q_N_bar,q_R,q_R_bar,size,var_N,var_R
12.95,1.9098429254784282,NaN,linear,0.05336699231206313,11.68943846035892,0.2876477038917768,0.08506397771546666,0.0017060141356500262,0.0,NaN,NaN,,,0.1295,0.01909842925478428,1.0,0.0,990.48331134129,9.411641032247447,1349.7609918091175,76.14430348587486,0.0073320924601850005,0.00028374052628317014,100,1213.1180202905991,9.621215540759258e-05
13.8,1.4000000000000001,NaN,linear,0.06579332246575682,11.782955439190522,0.2723911330235526,0.08449281273047443,0.0015060127297282075,0.0,NaN,NaN,,,0.138,0.014,1.0,0.0,990.4613169094988,8.475653654657236,1361.1795778427904,74.69320010446395,0.007248380809679265,0.0002522566944828376,100,1222.341538960841,0.00010934540657224308
13.0,1.8708286933869707,NaN,linear,0.08111308307896872,11.685887208392677,0.2874486980780167,0.08507148638425624,0.0016966710589257207,0.0,NaN,NaN,,,0.13000000000000003,0.01870828693386971,1.0,0.0,990.4824317243599,9.412984398676704,1353.3207658672845,74.03621082958132,0.007335558832667161,0.0002823504459493837,100,1216.7608060200089,9.84010370404662e-05
13.95,1.829617446353199,NaN,linear,0.1,11.775387398809423,0.27135315196555143,0.08449634974637467,0.0015341523065989194,0.0,NaN,NaN,,,0.13949999999999999,0.01829617446353199,1.0,0.0,990.46096986554,8.476860158719507,1376.1171244576922,69.77898212112538,0.00725302206317515,0.0002574401199042788,100,1237.4573760656524,0.0001133889427134792
13.35,2.1041625412500813,NaN,linear,0.12328467394420659,11.809068305094067,0.3113961234983297,0.08445808381805543,0.0018275400489696748,0.0,NaN,NaN,,,0.1335,0.021041625412500816,1.0,0.0,992.494783555894,8.53995027328907,1376.0081115215341,88.49609356019181,0.007236470517274646,0.00031545837788239146,100,1236.554017287157,0.00010330259505696942
14.15,2.650943228362313,NaN,linear,0.1519911082952933,11.685901530748279,0.28981672372776646,0.08473746381301442,0.0018866138858956755,0.0,NaN,NaN,,,0.14150000000000001,0.026509432283623124,1.0,0.0,987.5272842786093,9.104679104785943,1333.0147199050505,108.54185178045344,0.007303336061219292,0.00031390330080041857,100,1196.4544253187055,0.00012289828775736484
13.55,1.8567444627627139,NaN,linear,0.1873817422860383,11.800865432035597,0.3110222544814697,0.08453399830069985,0.0018255421381326853,0.0,NaN,NaN,,,0.1355,0.01856744462762714,1.0,0.0,992.4871015650685,8.535684698321454,1381.2856466925905,83.93314247158565,0.00726242746442179,0.00031550943582930706,100,1242.0252217475777,0.000116430595719064
14.4,2.6532998322843198,NaN,linear,0.23101297000831628,11.668867621684742,0.30316777424209657,0.08473732500429977,0.00187130423784705,0.0,NaN,NaN,,,0.144,0.026532998322843202,1.0,0.0,987.5270423817526,9.097073939789622,1333.8948278127518,98.65257309200601,0.007324601328420881,0.0003121190276991419,100,1197.7323562403494,0.00014418707953655323
14.5,1.9874606914351791,NaN,linear,0.2848035868435805,11.762461100457166,0.32987988016611053,0.08469207776736053,0.0018202355641538076,0.0,NaN,NaN,,,0.14500000000000002,0.01987460691435179,1.0,0.0,992.4711238821008,8.528485402335322,1326.7498699242276,100.46477022496738,0.007317680004428709,0.000313766464525833,100,1188.3943787844596,0.0001449319678760658
14.95,3.1697791721190924,NaN,linear,0.35111917342151344,11.619231513257324,0.3131995690017285,0.08478363323246633,0.0018106697980816316,0.0,NaN,NaN,,,0.14950000000000002,0.03169779172119093,1.0,0.0,987.522578619233,9.085050034070875,1281.9457363330569,91.3994317911224,0.007377818412045613,0.0003041691158287096,100,1146.9391953743848,0.00018955394794824355
15.6,2.6532998322843198,NaN,linear,0.43287612810830617,11.668800398149331,0.3524049752777535,0.08489115815127336,0.0017722096617311441,0.0,NaN,NaN,,,0.15599999999999997,0.026532998322843202,1.0,0.0,992.4513768373394,8.517734723008852,1286.0355998029208,92.9480905316563,0.00741404065969053,0.0003040257923011021,100,1149.8746970710708,0.00020753192742602316
15.85,2.6320144376503714,NaN,linear,0.5336699231206312,11.526655243235346,0.3169676382870033,0.08487502260182014,0.00172007080901245,0.0,NaN,NaN,,,0.15850000000000003,0.026320144376503717,1.0,0.0,987.5134176642708,9.068602019538597,1227.6138475849723,110.71884189315784,0.007482345152221196,0.000292302269153495,100,1094.7500664885674,0.000278575690561716
17.55,2.4387496796514396,NaN,linear,0.6579332246575682,11.524245691440221,0.38651500567959024,0.08514272193786349,0.0016433835800409068,0.0,NaN,NaN,,,0.17549999999999996,0.024387496796514394,1.0,0.0,992.4262082347623,8.508038614860357,1176.04512294361,122.46093560156287,0.007581950799093566,0.00027987770718497523,100,1043.2368841869315,0.00033266770010522665
18.65,3.453621287865825,NaN,linear,0.8111308307896873,11.343539421087128,0.26775843844118596,0.08500061521032475,0.0017361693061456796,0.0,NaN,NaN,,,0.18649999999999997,0.034536212878658254,1.0,0.0,987.5009061372402,9.04668843990891,1114.0600239437383,129.9420754929433,0.007659549254496925,0.00030141739090185565,100,985.3841373459807,0.00043444466836323447
20.75,2.446936860648431,NaN,linear,1.0,11.270422635909043,0.29523734870744056,0.08511485075191662,0.0017395555780544186,0.0,NaN,NaN,,,0.20750000000000002,0.024469368606484312,1.0,0.0,992.4289819234045,8.502464233802975,983.7378820824049,106.0036581377286,0.007757517849392271,0.00032674249847151275,100,856.7154556903939,0.0005129800308712303
21.8,3.370459909270544,NaN,linear,1.232846739442066,11.050967024219107,0.22362253491488132,0.08480945091906682,0.001763355259001716,0.0,NaN,NaN,,,0.21800000000000003,0.033704599092705435,1.0,0.0,987.5200104398384,9.038715260990697,922.7015804138907,116.31480152495698,0.007881068544710488,0.0003176143057724725,100,800.5777082435126,0.0006884255795168837
25.25,2.680951323690902,NaN,linear,1.5199110829529332,10.9777815733907,0.2756215190220897,0.08456178684217894,0.0020103892085085355,0.0,NaN,NaN,,,0.25250000000000006,0.026809513236909024,1.0,0.0,992.484357197367,8.511243896055104,812.1621487717068,113.13618017067878,0.007939396324318672,0.0004139475520472941,100,691.6504604986304,0.0007887005303765657
26.8,3.815756805667783,NaN,linear,1.873817422860383,10.743465097454942,0.20772105637203495,0.08392946459608325,0.0020433618096085057,0.0,NaN,NaN,,,0.268,0.03815756805667782,1.0,0.0,987.6080253124276,9.045184241541481,742.0100800904786,100.95504791727313,0.008092227203191273,0.00046207845495298283,100,626.5880377902461,0.0010480721758060817
29.55,3.4996428389194234,NaN,linear,2.310129700083163,10.670881011530222,0.312087297774653,0.08317890490512705,0.0024367609533174606,0.0,NaN,NaN,,,0.2955,0.03499642838919423,1.0,0.0,992.6226464284034,8.500300868132646,680.1123276398909,115.53685529221242,0.008059910859779577,0.0005670943211806927,100,566.2446260776546,0.001141180638563408
30.95,4.06786184622831,NaN,linear,2.848035868435805,10.477800033768673,0.1936354688110448,0.0819867338942045,0.0028227316546313246,0.0,NaN,NaN,,,0.3095,0.0406786184622831,1.0,0.0,987.8023007407695,9.030938570728713,604.1642211017528,81.99056105069482,0.008175644057020998,0.0006322658321354653,100,494.37992755411,0.0014538195223818987
32.5,3.5,NaN,linear,3.5111917342151346,10.441154489436045,0.31729073566019583,0.08081430346126729,0.003208436552703251,0.0,NaN,NaN,,,0.32499999999999996,0.034999999999999996,1.0,0.0,992.8591140379382,8.477691346318718,574.1015644259753,92.09776392576136,0.008104675376551625,0.0008159728700923548,100,465.0838573537049,0.0015737237326218277
