phi_R,phi_N,mean_R,mean_N,mean_R_s,mean_N_s,mean_Growth,q_R,q_N,q_R_s,q_N_s,q_Growth,Survive,Survive_bar,phi_R_bar,phi_N_bar,mean_R_bar,mean_N_bar,q_R_bar,q_N_bar,var_R,var_N,mean_Dominator,q_Dominator,power,power_bar,opti_f,opti_f_bar,lam_min,lam_min_cor,lam_min_ran,nu,nu_threshold,chi,dynamics,size,mu,epsilon,sample_size,K,M,S
0.77345625,0.66977125,0.027371394242702646,0.2848856303780178,0.035388419503627595,0.4253476547075109,-0.004029946153312867,0.0012512381981636244,0.1532949301729476,0.0016177233013032414,0.2288765457952214,7.839599059131256e-05,66.977125,2.42993862769721,0.030550643789247725,0.024299386276972083,0.00033425753455048983,0.0033403275256467455,5.514088083067142e-05,0.007933347300339288,0.0005020449753741688,0.07213510777706701,1.9989880173782024,4.005963691593101,2.717642610402672,0.0446021913064786,0.9546700476489529,0.019401475161748696,0.00519643111981203,0.00045995557299590095,0.0007633410695968786,-278264.5181127897,-25.004375648401954,0.10368499997052073,quadratic,100,1.0,1.0969857978923841e-05,8000,1.0,100,100
0.77368875,0.66993625,0.02737498781344511,0.2848326279974411,0.035382429708904414,0.42516377938563693,-0.004016213322710617,0.0012512892456575703,0.1533550581998531,0.0016173031411631238,0.22890992717568723,7.830923835130096e-05,66.993625,2.4070385039244804,0.03049435395999562,0.024070385039244788,0.00033205543914891205,0.003355653974635971,5.484406058646579e-05,0.00793012594287491,0.0005018992878713019,0.07222543222792444,1.9988021425675817,4.005205997799444,2.717121378160291,0.04371085473840923,0.9544794448962475,0.01952510825140253,0.005134171669513617,0.00044830991852470604,0.0007550547647107445,-282575.9747494999,-21.258609592254437,0.10375250000221171,quadratic,100,1.0,1.217382727739662e-05,8000,1.0,100,100
0.7735975,0.6697425,0.027368318124877195,0.2848201323524054,0.035377981605262676,0.4252681177503371,-0.004030292259985584,0.001251060234251017,0.15335820954337848,0.0016171978764810088,0.2289808539003847,7.847800588757185e-05,66.97425,2.431683971551402,0.030503819330536308,0.024316839715514005,0.00033546462161417967,0.003349754726082221,5.494580213855742e-05,0.00794257934235993,0.0005020353972665356,0.07223570175013677,1.9987583364287853,4.005010899315621,2.716568270464454,0.04477761587634138,0.9543308080626937,0.019425366540980593,0.00518760473970125,0.00044648379161611165,0.0007539647414208803,-23492.972195652987,-21.238012026540424,0.10385500000130606,quadratic,100,1.0,1.3509935211980278e-05,8000,1.0,100,100
0.77394375,0.67004375,0.027368730693132344,0.28487079945543725,0.035362687137317585,0.4251525358686465,-0.0040202974268800686,0.0012507752941732816,0.1533653802997307,0.0016161062017404767,0.22888860660177915,7.840135558101537e-05,67.004375,2.4098456090328693,0.03027885955477023,0.02409845609032868,0.0003295720386871355,0.0033357364124666244,5.49454198325115e-05,0.007938854008497231,0.0005017278744200774,0.07221400791735076,1.9989360055554763,4.005747958146763,2.7166813209985268,0.04390317872456283,0.954664628351812,0.019450120844889358,0.005293076063311596,0.0004576110440320761,0.0007631242810188665,-94369.7891080469,-24.791134905155957,0.10390000000648661,quadratic,100,1.0,1.4992684327860471e-05,8000,1.0,100,100
0.7734225,0.6696312499999999,0.027369745574447473,0.28482884593155117,0.035387832102696096,0.42535178268868296,-0.004027618482268062,0.0012509663810627409,0.15329302567584085,0.0016174424471265588,0.22892155298284061,7.843061327205904e-05,66.963125,2.413403247361493,0.030643702350564635,0.024134032473614914,0.00033200307986579376,0.0033134106420053375,5.4585815579397366e-05,0.007867692070544396,0.0005018634082527538,0.07216555420114153,1.9987888908892293,4.005105678480169,2.7169522762681826,0.043540001615942195,0.9545616687097849,0.019429947296278737,0.0052515859448718305,0.0004683570904525254,0.0007728796716329641,-10108.714712776688,-23.187083381001177,0.10379124999949312,quadratic,100,1.0,1.6638168860761273e-05,8000,1.0,100,100
0.7729875,0.6697774999999999,0.027360200815055188,0.2847936822726241,0.03539539878077612,0.42520640402614907,-0.004028285599600722,0.0012513048154883044,0.15330482977283236,0.0016187904920691523,0.22888919047419837,7.861144166887569e-05,66.97775,2.4605395622708444,0.03057613192916986,0.024605395622708432,0.0003326205476811667,0.0033338683408126206,5.409234965599293e-05,0.007996507537269774,0.0005027242268481578,0.072197388310432,1.9986655895312757,4.004657381900631,2.715565595787613,0.044071459457910474,0.9542057200083448,0.019367375448824505,0.005197669395250402,0.00045848680671234203,0.0007479267337357445,-19695.584931041143,-24.54704745240836,0.10321000000012659,quadratic,100,1.0,1.8464249428955465e-05,8000,1.0,100,100
0.7730787499999999,0.66949625,0.027372166434043003,0.2848894618529519,0.035406698779449054,0.4255280919840129,-0.004017684885425571,0.0012516805233942672,0.15352156448520593,0.0016190854080444807,0.22930907303096296,7.820018295317647e-05,66.949625,2.4227231289140327,0.030266050261596747,0.02422723128914031,0.00033186904115258247,0.0033347766565722504,5.4744384159721384e-05,0.00789944417068561,0.0005024450281013168,0.07235955901034141,1.999001447537027,4.006040738730705,2.7175347088120114,0.04404969212155892,0.9545549653006962,0.019559668087996848,0.0052232015815030335,0.0004560133404960273,0.000758520173798286,-5882.658281888384,-23.92857941983999,0.10358249999983536,quadratic,100,1.0,2.049074689815846e-05,8000,1.0,100,100
0.77347,0.67003125,0.027362867113396507,0.28488729769673093,0.0353767658905924,0.4251850905412709,-0.004022204239906414,0.0012507339527482305,0.1533913496625556,0.0016170426167120002,0.22893163514769732,7.838764007881212e-05,67.003125,2.425358784669806,0.030379419020119532,0.02425358784669805,0.00033766815690713004,0.0033474995049229974,5.4465179817070245e-05,0.007886801310901819,0.0005020074560828345,0.0722305772736098,1.9989938606453408,4.005976867293478,2.7169728150535937,0.04393170809886006,0.9548066651676085,0.019514707410070303,0.005232167828233711,0.0004535471877047174,0.000752669780385897,-42636.088396486055,-20.22118911393804,0.10343874999823172,quadratic,100,1.0,2.2739657523579275e-05,8000,1.0,100,100
0.77413875,0.6704399999999999,0.02736675438753286,0.2848082838789694,0.03535122662123922,0.42480801246788596,-0.0040189863253328705,0.001250683873235774,0.15321664444808053,0.0016155810224404525,0.22853147850378944,7.844642918158819e-05,67.044,2.408124581494903,0.030452557338218746,0.024081245814949016,0.00033071401425130393,0.003301626260825816,5.439958412469642e-05,0.007811138007073056,0.0005017446275282251,0.0721008858819969,1.9987167798140704,4.004841260006072,2.716179096523052,0.04389599035712994,0.9544191893016074,0.019450972927018178,0.005189762131066465,0.0004490459762993196,0.0007513104425770238,-3785.343345637768,-22.47644865712645,0.10369875000010065,quadratic,100,1.0,2.523539170434766e-05,8000,1.0,100,100
0.77342375,0.6697274999999999,0.027369982119256415,0.2848604313599128,0.03538808075037315,0.4253378147976792,-0.004021925521175801,0.001250981564664788,0.1533216491542807,0.0016174594647045527,0.22893139247571684,7.821852382008503e-05,66.97275,2.476238566354219,0.030596003594219632,0.02476238566354218,0.00033516034222770883,0.0033485445211517404,5.445807709272311e-05,0.007943681331093976,0.000501865643456372,0.07217618379972512,1.998899639585984,4.005575051313802,2.717204032932782,0.04429744532801473,0.9546067345228021,0.019662060994112118,0.0051605660352684254,0.0004523290673448779,0.0007544828128461303,-8909.225089392818,-20.722515480239064,0.10369624999961201,quadratic,100,1.0,2.800503894183631e-05,8000,1.0,100,100
0.7746237499999999,0.66987,0.027368656725167726,0.2848171473888305,0.035331548671426266,0.4251827181226665,-0.004022681275257565,0.0012491006066457117,0.15334809430081825,0.001612525573409945,0.2289221704223481,7.836574517534776e-05,66.987,2.401839087033101,0.03060936843414938,0.024018390870330995,0.00033614059441985813,0.0033049272619609382,5.513556210835285e-05,0.00786853989252707,0.0005000572357056431,0.07222728685410744,1.998747881573371,4.004963144210199,2.7163898138275253,0.04386477446343449,0.9545114163685992,0.019232330717262346,0.005225592322064758,0.0004533314896044669,0.0007493524541378996,-46737.089354099255,-29.252203281000885,0.10475374999924716,quadratic,100,1.0,3.107866187782014e-05,8000,1.0,100,100
0.77364875,0.66977625,0.027371202495915646,0.2848077641577535,0.035379366276899735,0.42522822234702035,-0.004024131646041913,0.0012510101038453432,0.15333014676487494,0.0016170259485914539,0.22892741682744788,7.840213880291423e-05,66.977625,2.4259275255817108,0.03034920301157018,0.02425927525581709,0.0003366894457740075,0.003354905195381427,5.575209373577335e-05,0.007856336806233865,0.0005018273777729242,0.07221468424033639,1.9987149662696515,4.0048368330880795,2.716757870133979,0.04436739738020197,0.954472222372148,0.01952934913224255,0.0051500341968031375,0.00045141766473316534,0.0007561291701425327,-54769.275779696734,-20.88628845507183,0.10387249999659576,quadratic,100,1.0,3.44896226040576e-05,8000,1.0,100,100
0.7737412499999999,0.669995,0.027370182360049865,0.28483669665657035,0.03537381826295272,0.4251325706260052,-0.004032427253881385,0.001250529293862178,0.1533807329878485,0.0016162112254738629,0.22892817556526318,7.862198153125538e-05,66.9995,2.413089254462006,0.030469501939439387,0.024130892544620048,0.0003313718299950403,0.0033464725577869447,5.477653269238157e-05,0.007885399482716972,0.0005014024114397933,0.07224878922562143,1.9988164160616853,4.005265386196276,2.7169841171913705,0.043866696027688515,0.954456917757999,0.019392717916829973,0.005186211129790496,0.0004521572703645963,0.0007462631839633416,-61359.926944599865,-22.67704679413584,0.10374624999462942,quadratic,100,1.0,3.827494478516315e-05,8000,1.0,100,100
0.7736325,0.6697799999999999,0.027369476657043316,0.2848375431404674,0.0353778785884038,0.4252703023985002,-0.0040184484443940025,0.0012506536037382287,0.1533406475106852,0.0016165991006559673,0.22894181299932112,7.804070543291378e-05,66.978,2.4222956054123532,0.030394982213352264,0.02422295605412352,0.0003406501988012044,0.0033326323531967738,5.532746173027576e-05,0.007877220852603279,0.0005015653512577896,0.0722082215283876,1.9988193796712346,4.005260733322173,2.717194415295983,0.04412552298301386,0.9544230220697678,0.01942060455160473,0.005151157744662507,0.0004542546450173238,0.0007549577435070999,-28611.316236144074,-22.78984780475874,0.10385249999883868,quadratic,100,1.0,4.247571552536894e-05,8000,1.0,100,100
0.7736912499999998,0.67045625,0.02738166511015081,0.2847726084033185,0.0353909458199906,0.42474450555620646,-0.004015905319799899,0.001251322530040008,0.15313879400874436,0.0016173409354700698,0.2284098239202697,7.83465728325764e-05,67.045625,2.407445401120241,0.030537471628107993,0.0240744540112024,0.0003361895118685285,0.0033187041509850812,5.494475538377753e-05,0.007755016900140895,0.0005015669458355577,0.0720433555119146,1.998591726923573,4.00433558624139,2.717649796307812,0.04464756404020865,0.9543357549247113,0.019557228220872084,0.0051442251882492275,0.00045003163133992927,0.0007454401543930098,-3644.7285629729454,-22.871821812951694,0.10323500000017564,quadratic,100,1.0,4.7137531341167285e-05,8000,1.0,100,100
0.7734975,0.669815,0.027372987300889585,0.28484687213559445,0.035388591819481736,0.4252620083688696,-0.004025945978738331,0.0012518518986836674,0.15336233063172722,0.0016184304392498575,0.22896222185488108,7.846910508828109e-05,66.9815,2.472884499931204,0.030403001393776906,0.024728844999312022,0.00033532665991724346,0.0033266158435309705,5.5270434918579305e-05,0.007945464620948693,0.0005025714649090048,0.07222459006629552,1.998852100016098,4.00539403697471,2.717278530422368,0.04433359067248487,0.9544862720961931,0.019310094484723272,0.005205933675012621,0.0004502820563165821,0.0007395453565448364,-17674.684220569245,-27.5432346375528,0.1036825000000965,quadratic,100,1.0,5.231099308056258e-05,8000,1.0,100,100
